Time,Block,TaskCount,Item,Tag,X,Y,Z
1688204537987,training,4,Red Cylinder,Target,2.511022,0.4407131,-1.224547
1688204537987,training,4,Red Sphere,Same Color,1.58931,0.8957476,0.9865146
1688204537987,training,4,Red Cube,Same Color,2.684944,0.6085087,1.750007
1688204537987,training,4,Red Sphere,Same Color,2.26908,0.5613981,0.9901065
1688204537987,training,4,Red Pyramids,Same Color,1.80341,1.130273,-0.602667
1688204537987,training,4,Red Cube,Same Color,1.207764,1.50394,1.210176
1688204537987,training,4,Red Pyramids,Same Color,2.207404,1.72632,-0.4053254
1688204537987,training,4,Purple Cylinder,Same Shape,1.255336,1.208407,0.3999143
1688204537987,training,4,Blue Cylinder,Same Shape,2.654228,1.924737,-1.154807
1688204537987,training,4,Purple Cylinder,Same Shape,1.723449,0.6880051,-0.2957297
1688204537987,training,4,Blue Cylinder,Same Shape,1.898197,1.259258,1.483459
1688204537987,training,4,Blue Cylinder,Same Shape,2.039397,1.923718,1.236449
1688204537987,training,4,Blue Cylinder,Same Shape,1.191738,1.645149,-0.001200676
1688204537987,training,4,Yellow Pyramids,Different,1.163978,0.76724,-0.4782529
1688204537987,training,4,Yellow Pyramids,Different,2.466949,0.4965664,-0.07390147
1688204537987,training,4,Purple Cube,Different,2.459854,1.596912,0.6869313
1688204537987,training,4,Purple Pyramids,Different,2.165396,2.011834,0.6120124
1688204537987,training,4,Purple Cube,Different,1.929683,1.37323,0.6762289
1688204537987,training,4,Yellow Pyramids,Different,0.6508498,1.315562,-0.4853654
1688204673571,training,5,Purple Sphere,Target,2.519556,1.84845,-0.0167557
1688204673571,training,5,Purple Pyramids,Same Color,2.36856,1.078085,0.5462736
1688204673571,training,5,Purple Cube,Same Color,2.668107,0.9393467,-1.177768
1688204673571,training,5,Purple Cube,Same Color,2.332061,1.977811,1.347605
1688204673571,training,5,Purple Cylinder,Same Color,0.9911448,1.808849,-0.40177
1688204673571,training,5,Purple Cube,Same Color,2.383766,0.5136519,0.2563645
1688204673571,training,5,Purple Pyramids,Same Color,1.777391,1.92596,0.3620009
1688204673571,training,5,Yellow Sphere,Same Shape,1.033366,1.340807,0.06553632
1688204673571,training,5,Blue Sphere,Same Shape,1.726747,0.6505272,1.363744
1688204673571,training,5,Yellow Sphere,Same Shape,2.012223,0.3345768,-0.9148263
1688204673571,training,5,Blue Sphere,Same Shape,2.310811,1.442514,-0.7559022
1688204673571,training,5,Red Sphere,Same Shape,2.519505,1.616733,0.6683385
1688204673571,training,5,Blue Sphere,Same Shape,1.578062,1.442659,1.358259
1688204673571,training,5,Red Pyramids,Different,2.753139,0.09801809,-0.7726449
1688204673571,training,5,Red Pyramids,Different,1.344931,1.502997,0.5668464
1688204673571,training,5,Blue Pyramids,Different,1.043288,0.6350312,0.9885472
1688204673571,training,5,Red Pyramids,Different,0.4553205,1.394494,0.7224321
1688204673571,training,5,Yellow Cube,Different,2.721916,2.054167,0.4500582
1688204673571,training,5,Red Cube,Different,1.928811,0.5648297,0.7218126
1688204716350,AV-difficult,1,Yellow Sphere,Target,1.011124,1.383784,-0.5549427
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,2.63792,1.948581,0.8949218
1688204716350,AV-difficult,1,Yellow Cube,Same Color,2.078749,1.425541,0.5521392
1688204716350,AV-difficult,1,Yellow Cube,Same Color,2.138794,0.2713755,1.530045
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,1.079423,1.147255,0.09947705
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,1.389763,1.692539,0.1275397
1688204716350,AV-difficult,1,Yellow Cube,Same Color,0.9183229,1.014671,0.8925085
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,2.49466,1.240059,-0.9974632
1688204716350,AV-difficult,1,Yellow Cylinder,Same Color,1.825359,0.4532431,-0.5834181
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,0.5784492,1.210212,-0.1196253
1688204716350,AV-difficult,1,Yellow Cube,Same Color,2.41276,0.7656221,1.055706
1688204716350,AV-difficult,1,Yellow Pyramids,Same Color,1.378296,0.7450953,0.6387714
1688204716350,AV-difficult,1,Yellow Cube,Same Color,2.213206,0.3447393,0.06476152
1688204716350,AV-difficult,1,Red Sphere,Same Shape,1.42276,1.528155,0.7041363
1688204716350,AV-difficult,1,Blue Sphere,Same Shape,1.418429,1.071105,1.205655
1688204716350,AV-difficult,1,Blue Sphere,Same Shape,1.580508,2.006002,-0.764537
1688204716350,AV-difficult,1,Red Sphere,Same Shape,2.180452,2.102226,1.560515
1688204716350,AV-difficult,1,Red Sphere,Same Shape,2.419144,1.433681,1.044345
1688204716350,AV-difficult,1,Purple Sphere,Same Shape,0.5910014,1.412676,0.5651213
1688204716350,AV-difficult,1,Blue Sphere,Same Shape,1.582363,1.740106,-0.3393103
1688204716350,AV-difficult,1,Purple Sphere,Same Shape,2.296108,0.8468641,0.5266654
1688204716350,AV-difficult,1,Purple Sphere,Same Shape,1.879234,2.036162,0.5859032
1688204716350,AV-difficult,1,Purple Sphere,Same Shape,0.6306601,0.7585924,-0.4264438
1688204716350,AV-difficult,1,Red Sphere,Same Shape,1.126705,0.6240304,0.09773737
1688204716350,AV-difficult,1,Purple Sphere,Same Shape,1.329315,0.9830912,-0.8572142
1688204716350,AV-difficult,1,Blue Cube,Different,2.644255,2.003046,-0.4623098
1688204716350,AV-difficult,1,Red Pyramids,Different,2.753839,0.8885071,1.68134
1688204716350,AV-difficult,1,Blue Cylinder,Different,1.056446,1.866851,-0.2156076
1688204716350,AV-difficult,1,Purple Pyramids,Different,2.542862,0.4685452,-0.4907982
1688204716350,AV-difficult,1,Purple Pyramids,Different,2.52914,2.175229,-1.147077
1688204716350,AV-difficult,1,Blue Cube,Different,1.886096,0.7468831,-0.06391013
1688204716350,AV-difficult,1,Red Cube,Different,2.058516,1.496265,1.558436
1688204716350,AV-difficult,1,Purple Cube,Different,2.679228,2.15445,1.38501
1688204716350,AV-difficult,1,Red Cylinder,Different,1.767953,0.5445561,1.069132
1688204716350,AV-difficult,1,Blue Pyramids,Different,2.239803,1.991228,0.1945212
1688204716350,AV-difficult,1,Red Cylinder,Different,2.549841,0.4352399,-1.200549
1688204716350,AV-difficult,1,Red Cylinder,Different,0.9925451,1.826141,0.5994211
1688204748151,AV-difficult,2,Yellow Sphere,Target,2.468728,1.551348,-1.105227
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,2.679716,1.978764,0.8007117
1688204748151,AV-difficult,2,Yellow Cube,Same Color,1.003932,1.527987,-0.06391621
1688204748151,AV-difficult,2,Yellow Pyramids,Same Color,0.9338245,1.243647,0.920855
1688204748151,AV-difficult,2,Yellow Pyramids,Same Color,1.823009,1.616675,0.7851002
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,1.65968,1.229731,0.0465762
1688204748151,AV-difficult,2,Yellow Cube,Same Color,1.846213,0.4356437,-0.6006682
1688204748151,AV-difficult,2,Yellow Pyramids,Same Color,2.567563,1.692017,1.583721
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,2.623656,1.39507,-0.5433472
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,0.7674101,1.147013,-0.4036735
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,1.595453,0.7467844,0.6794613
1688204748151,AV-difficult,2,Yellow Cylinder,Same Color,0.9034721,1.016022,0.3285773
1688204748151,AV-difficult,2,Yellow Pyramids,Same Color,2.735292,1.031203,-0.07385802
1688204748151,AV-difficult,2,Red Sphere,Same Shape,2.041888,1.297524,0.4276654
1688204748151,AV-difficult,2,Blue Sphere,Same Shape,2.418684,0.5211542,-0.7768771
1688204748151,AV-difficult,2,Purple Sphere,Same Shape,1.116955,0.7310156,-0.4756426
1688204748151,AV-difficult,2,Red Sphere,Same Shape,2.548901,0.4348789,1.034334
1688204748151,AV-difficult,2,Blue Sphere,Same Shape,2.177881,0.5498922,-0.1333038
1688204748151,AV-difficult,2,Blue Sphere,Same Shape,2.74099,1.055136,1.882609
1688204748151,AV-difficult,2,Blue Sphere,Same Shape,2.308113,0.7553668,0.5927223
1688204748151,AV-difficult,2,Purple Sphere,Same Shape,2.606646,2.224483,1.817846
1688204748151,AV-difficult,2,Red Sphere,Same Shape,1.343289,1.908715,-0.2591436
1688204748151,AV-difficult,2,Red Sphere,Same Shape,1.29678,1.840732,0.2701282
1688204748151,AV-difficult,2,Purple Sphere,Same Shape,2.204111,1.926439,-0.2159383
1688204748151,AV-difficult,2,Blue Sphere,Same Shape,2.52467,1.262588,1.27094
1688204748151,AV-difficult,2,Purple Pyramids,Different,2.535315,0.2238783,0.4747108
1688204748151,AV-difficult,2,Red Cylinder,Different,1.673723,1.873103,1.215773
1688204748151,AV-difficult,2,Red Pyramids,Different,2.69188,1.223787,0.6662607
1688204748151,AV-difficult,2,Red Pyramids,Different,2.464938,0.5172355,1.689286
1688204748151,AV-difficult,2,Purple Cube,Different,1.052559,0.7069317,0.7036057
1688204748151,AV-difficult,2,Blue Cube,Different,2.348012,0.3924484,-1.25807
1688204748151,AV-difficult,2,Blue Cylinder,Different,2.483491,0.8945137,-1.24267
1688204748151,AV-difficult,2,Blue Cylinder,Different,0.4193483,0.85947,0.1443173
1688204748151,AV-difficult,2,Purple Cube,Different,0.8983399,1.807034,0.5999814
1688204748151,AV-difficult,2,Purple Pyramids,Different,2.747514,2.245573,-0.8613302
1688204748151,AV-difficult,2,Red Cube,Different,1.583784,1.632605,-0.7750195
1688204748151,AV-difficult,2,Red Pyramids,Different,0.4530365,1.635836,0.1050493
1688204755414,AV-difficult,3,Blue Cube,Target,1.686458,0.8042837,0.2108694
1688204755414,AV-difficult,3,Blue Sphere,Same Color,2.174309,0.3849053,-1.087185
1688204755414,AV-difficult,3,Blue Pyramids,Same Color,2.713897,0.5482985,1.67168
1688204755414,AV-difficult,3,Blue Pyramids,Same Color,2.02154,1.440038,0.9037532
1688204755414,AV-difficult,3,Blue Pyramids,Same Color,1.197492,1.515989,0.6015663
1688204755414,AV-difficult,3,Blue Sphere,Same Color,2.078353,1.682096,0.4633762
1688204755414,AV-difficult,3,Blue Sphere,Same Color,1.724621,2.019357,0.661248
1688204755414,AV-difficult,3,Blue Cylinder,Same Color,0.9575766,1.108724,0.1344945
1688204755414,AV-difficult,3,Blue Pyramids,Same Color,2.604653,1.929123,0.4515886
1688204755414,AV-difficult,3,Blue Sphere,Same Color,2.206364,1.684894,-0.9524025
1688204755414,AV-difficult,3,Blue Pyramids,Same Color,2.19985,0.3919658,1.47006
1688204755414,AV-difficult,3,Blue Sphere,Same Color,2.666206,2.241884,1.646346
1688204755414,AV-difficult,3,Blue Cylinder,Same Color,2.61136,1.451873,1.359505
1688204755414,AV-difficult,3,Purple Cube,Same Shape,2.112297,1.032926,-1.174638
1688204755414,AV-difficult,3,Purple Cube,Same Shape,1.815942,1.6524,-0.1826549
1688204755414,AV-difficult,3,Yellow Cube,Same Shape,0.5638876,0.7659019,-0.3483819
1688204755414,AV-difficult,3,Red Cube,Same Shape,2.345742,0.3493876,0.4311631
1688204755414,AV-difficult,3,Yellow Cube,Same Shape,2.374274,0.2168206,1.027493
1688204755414,AV-difficult,3,Purple Cube,Same Shape,1.945287,0.9380029,0.6390692
1688204755414,AV-difficult,3,Red Cube,Same Shape,2.63231,1.177723,-1.363292
1688204755414,AV-difficult,3,Red Cube,Same Shape,1.07654,0.8081121,-0.5635604
1688204755414,AV-difficult,3,Yellow Cube,Same Shape,2.6243,1.892079,1.03648
1688204755414,AV-difficult,3,Purple Cube,Same Shape,2.362098,0.8512933,1.080361
1688204755414,AV-difficult,3,Yellow Cube,Same Shape,1.097672,0.6397964,0.8482444
1688204755414,AV-difficult,3,Yellow Cube,Same Shape,2.619231,1.082092,-0.1966328
1688204755414,AV-difficult,3,Red Cylinder,Different,2.642606,1.88856,-0.3345406
1688204755414,AV-difficult,3,Yellow Sphere,Different,2.591932,0.1836129,-1.275322
1688204755414,AV-difficult,3,Red Sphere,Different,2.579106,0.2325068,-0.2377559
1688204755414,AV-difficult,3,Purple Pyramids,Different,1.391744,1.790025,0.2244263
1688204755414,AV-difficult,3,Yellow Cylinder,Different,1.388825,1.222137,1.181484
1688204755414,AV-difficult,3,Red Cylinder,Different,2.74143,1.434236,0.2387723
1688204755414,AV-difficult,3,Purple Pyramids,Different,0.4878707,0.919926,0.2030752
1688204755414,AV-difficult,3,Red Pyramids,Different,0.7674587,1.642118,-0.4445312
1688204755414,AV-difficult,3,Purple Sphere,Different,0.578156,1.267698,0.7943038
1688204755414,AV-difficult,3,Purple Pyramids,Different,2.103201,1.535931,1.593156
1688204755414,AV-difficult,3,Yellow Cylinder,Different,1.701079,0.7905796,-0.6641852
1688204755414,AV-difficult,3,Red Sphere,Different,2.745442,0.7573116,0.4243159
1688204762924,AV-difficult,4,Blue Pyramids,Target,2.665333,0.6661949,-0.8969818
1688204762924,AV-difficult,4,Blue Cylinder,Same Color,1.600426,1.530149,0.07019484
1688204762924,AV-difficult,4,Blue Cube,Same Color,1.895057,1.106186,0.3555211
1688204762924,AV-difficult,4,Blue Cube,Same Color,2.001892,0.4531285,1.541214
1688204762924,AV-difficult,4,Blue Sphere,Same Color,0.7200453,1.430598,0.176153
1688204762924,AV-difficult,4,Blue Cylinder,Same Color,2.457779,1.736803,0.1608401
1688204762924,AV-difficult,4,Blue Cylinder,Same Color,1.072247,1.289374,0.9300838
1688204762924,AV-difficult,4,Blue Cube,Same Color,1.074419,0.7385229,0.04800671
1688204762924,AV-difficult,4,Blue Cylinder,Same Color,1.970143,1.686257,1.534344
1688204762924,AV-difficult,4,Blue Cube,Same Color,1.754121,1.490757,0.9910381
1688204762924,AV-difficult,4,Blue Cube,Same Color,1.422768,0.4995576,-0.3911488
1688204762924,AV-difficult,4,Blue Sphere,Same Color,0.5093986,1.28416,0.6630311
1688204762924,AV-difficult,4,Blue Cylinder,Same Color,2.328145,1.923113,-0.9721963
1688204762924,AV-difficult,4,Red Pyramids,Same Shape,2.555778,0.7347996,1.144672
1688204762924,AV-difficult,4,Purple Pyramids,Same Shape,2.58751,0.6906181,1.757529
1688204762924,AV-difficult,4,Red Pyramids,Same Shape,2.466033,2.158118,1.596002
1688204762924,AV-difficult,4,Purple Pyramids,Same Shape,2.533985,2.006514,1.041863
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,1.056324,1.245329,-0.576003
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,2.073914,2.123208,0.5837597
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,2.371225,0.8774034,0.1297994
1688204762924,AV-difficult,4,Red Pyramids,Same Shape,1.903041,0.5112118,-0.1774886
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,2.505439,1.314572,0.9954147
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,2.629881,1.42313,1.500896
1688204762924,AV-difficult,4,Purple Pyramids,Same Shape,2.474691,0.1932215,0.8531231
1688204762924,AV-difficult,4,Yellow Pyramids,Same Shape,2.448167,0.2273168,1.50971
1688204762924,AV-difficult,4,Yellow Cylinder,Different,2.751621,1.376447,0.5501403
1688204762924,AV-difficult,4,Yellow Cube,Different,2.379394,1.313358,-0.7877554
1688204762924,AV-difficult,4,Red Cube,Different,2.026996,1.572642,-0.2533325
1688204762924,AV-difficult,4,Red Sphere,Different,2.727506,1.232166,-1.351003
1688204762924,AV-difficult,4,Purple Cube,Different,2.653067,1.18788,-0.2461656
1688204762924,AV-difficult,4,Red Sphere,Different,1.291965,0.9802147,0.5992456
1688204762924,AV-difficult,4,Yellow Cube,Different,0.8054203,0.7121235,0.674431
1688204762924,AV-difficult,4,Purple Cylinder,Different,2.754949,2.294957,0.3125218
1688204762924,AV-difficult,4,Purple Cylinder,Different,2.095658,0.4482085,-1.060039
1688204762924,AV-difficult,4,Red Cylinder,Different,1.759882,1.016962,-0.1870969
1688204762924,AV-difficult,4,Purple Cylinder,Different,1.803281,0.4219234,0.8119
1688204762924,AV-difficult,4,Purple Cylinder,Different,2.330793,0.3337694,-0.4058016
1688204770184,AV-difficult,5,Red Sphere,Target,2.52526,1.415584,-1.197807
1688204770184,AV-difficult,5,Red Cylinder,Same Color,1.876511,2.071954,-0.4113684
1688204770184,AV-difficult,5,Red Pyramids,Same Color,1.88688,0.5255359,-0.8926545
1688204770184,AV-difficult,5,Red Cube,Same Color,1.608676,0.4692673,1.119485
1688204770184,AV-difficult,5,Red Cube,Same Color,2.568315,1.849272,1.454107
1688204770184,AV-difficult,5,Red Pyramids,Same Color,2.768155,0.6793275,1.635586
1688204770184,AV-difficult,5,Red Cube,Same Color,1.028422,1.191283,0.7072753
1688204770184,AV-difficult,5,Red Cylinder,Same Color,2.280797,0.7171234,0.1489834
1688204770184,AV-difficult,5,Red Cylinder,Same Color,1.568214,1.873834,1.11129
1688204770184,AV-difficult,5,Red Cylinder,Same Color,2.282373,1.495228,0.09718031
1688204770184,AV-difficult,5,Red Pyramids,Same Color,1.966304,1.179508,-1.005536
1688204770184,AV-difficult,5,Red Cube,Same Color,2.440756,1.972938,-0.02046025
1688204770184,AV-difficult,5,Red Cylinder,Same Color,2.296112,0.7556269,1.322998
1688204770184,AV-difficult,5,Purple Sphere,Same Shape,2.382284,2.037399,0.930024
1688204770184,AV-difficult,5,Blue Sphere,Same Shape,2.767443,0.5989839,-0.964056
1688204770184,AV-difficult,5,Blue Sphere,Same Shape,1.352856,0.6806871,0.5797411
1688204770184,AV-difficult,5,Purple Sphere,Same Shape,1.51369,1.067415,-0.501007
1688204770184,AV-difficult,5,Blue Sphere,Same Shape,1.058813,1.900187,0.677965
1688204770184,AV-difficult,5,Purple Sphere,Same Shape,2.59214,1.824223,-0.5906171
1688204770184,AV-difficult,5,Yellow Sphere,Same Shape,2.717294,1.870246,0.559675
1688204770184,AV-difficult,5,Purple Sphere,Same Shape,2.683409,1.459564,-0.2111084
1688204770184,AV-difficult,5,Yellow Sphere,Same Shape,1.589857,1.148983,0.776224
1688204770184,AV-difficult,5,Yellow Sphere,Same Shape,1.625337,1.658036,0.2273431
1688204770184,AV-difficult,5,Yellow Sphere,Same Shape,2.543834,0.4517878,-0.4170028
1688204770184,AV-difficult,5,Blue Sphere,Same Shape,1.106432,1.346371,-0.2131914
1688204770184,AV-difficult,5,Blue Cylinder,Different,1.930257,1.9158,0.7167442
1688204770184,AV-difficult,5,Blue Pyramids,Different,1.926088,1.054652,-0.04915911
1688204770184,AV-difficult,5,Purple Cylinder,Different,2.152217,1.141341,0.6266478
1688204770184,AV-difficult,5,Purple Cylinder,Different,1.234527,1.606333,-0.7626315
1688204770184,AV-difficult,5,Yellow Cylinder,Different,1.351835,1.003491,0.1094896
1688204770184,AV-difficult,5,Yellow Cube,Different,0.7910587,0.782684,0.2443283
1688204770184,AV-difficult,5,Blue Cylinder,Different,1.700242,1.391964,1.357711
1688204770184,AV-difficult,5,Purple Pyramids,Different,0.6435049,0.80674,-0.4047834
1688204770184,AV-difficult,5,Purple Pyramids,Different,2.079684,1.456003,1.029726
1688204770184,AV-difficult,5,Yellow Pyramids,Different,2.393823,0.4836943,0.90543
1688204770184,AV-difficult,5,Yellow Cube,Different,1.116537,1.908922,0.0346216
1688204770184,AV-difficult,5,Yellow Cube,Different,0.5970408,1.287632,0.06841248
1688204837598,AV-difficult,1,Yellow Sphere,Target,2.205582,0.4273308,-0.305292
1688204837598,AV-difficult,1,Yellow Cube,Same Color,1.565255,1.763801,1.013384
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,0.8031304,1.275574,0.2754705
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,2.290142,1.96627,0.4288602
1688204837598,AV-difficult,1,Yellow Cube,Same Color,0.8613539,1.242748,0.8163537
1688204837598,AV-difficult,1,Yellow Pyramids,Same Color,1.970412,1.233267,0.8109831
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,1.746777,1.613353,-0.6276541
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,2.43451,1.762782,-1.268531
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,2.469453,1.288047,1.027135
1688204837598,AV-difficult,1,Yellow Cylinder,Same Color,1.760271,0.6642041,-0.03132272
1688204837598,AV-difficult,1,Yellow Pyramids,Same Color,1.026574,1.811384,0.2451254
1688204837598,AV-difficult,1,Yellow Pyramids,Same Color,0.9548163,1.705302,-0.5480651
1688204837598,AV-difficult,1,Yellow Pyramids,Same Color,2.621876,1.496243,-0.2453108
1688204837598,AV-difficult,1,Red Sphere,Same Shape,2.295071,1.009088,-0.06224269
1688204837598,AV-difficult,1,Red Sphere,Same Shape,2.563979,0.1867623,-1.031497
1688204837598,AV-difficult,1,Purple Sphere,Same Shape,0.5606825,1.621256,-0.07970572
1688204837598,AV-difficult,1,Purple Sphere,Same Shape,1.849338,1.815594,-1.08265
1688204837598,AV-difficult,1,Red Sphere,Same Shape,2.187033,0.7639839,1.299632
1688204837598,AV-difficult,1,Purple Sphere,Same Shape,2.764183,0.5846061,-0.4932956
1688204837598,AV-difficult,1,Red Sphere,Same Shape,2.747411,2.28753,-1.224553
1688204837598,AV-difficult,1,Blue Sphere,Same Shape,2.755649,0.4559182,1.241795
1688204837598,AV-difficult,1,Purple Sphere,Same Shape,2.574545,1.9509,-0.03776801
1688204837598,AV-difficult,1,Red Sphere,Same Shape,1.294047,1.092117,-0.8352337
1688204837598,AV-difficult,1,Blue Sphere,Same Shape,2.40494,1.986518,-0.6935482
1688204837598,AV-difficult,1,Blue Sphere,Same Shape,0.6884037,1.251231,-0.5543191
1688204837598,AV-difficult,1,Blue Cube,Different,2.69124,1.038942,1.478823
1688204837598,AV-difficult,1,Purple Cube,Different,2.483084,1.969251,0.9775182
