Time,Block,TaskCount,Item,Tag,X,Y,Z
1688205206683,training,3,Yellow Cube,Same Color,1.270653,0.5255176,-0.4467918
1688205206683,training,3,Yellow Cube,Same Color,2.167499,1.290349,-0.4052888
1688205206683,training,3,Yellow Pyramids,Same Color,0.9068078,1.631377,0.124378
1688205206683,training,3,Yellow Cube,Same Color,1.786628,1.711638,1.420558
1688205206683,training,3,Purple Sphere,Same Shape,2.608908,1.951679,0.8061357
1688205206683,training,3,Red Sphere,Same Shape,1.905443,0.5843028,1.457872
1688205206683,training,3,Blue Sphere,Same Shape,1.60341,1.625951,-0.4753293
1688205206683,training,3,Red Sphere,Same Shape,2.024827,0.7964049,-0.9667188
1688205206683,training,3,Red Sphere,Same Shape,1.46256,0.9883385,-0.7865041
1688205206683,training,3,Blue Sphere,Same Shape,0.6485456,0.9050558,0.3316708
1688205206683,training,3,Purple Pyramids,Different,2.034341,0.610052,-0.3890629
1688205206683,training,3,Red Cube,Different,1.82299,2.051721,-0.9782225
1688205206683,training,3,Red Cube,Different,2.52356,1.438711,1.761362
1688205206683,training,3,Red Pyramids,Different,1.619693,1.842573,0.805293
1688205206683,training,3,Red Cube,Different,1.671959,0.7556691,0.1111314
1688205206683,training,3,Red Cylinder,Different,1.176163,1.060397,0.7011005
1688205213191,training,4,Yellow Pyramids,Target,0.514566,0.8718024,0.7947865
1688205213191,training,4,Yellow Cylinder,Same Color,1.700812,1.107736,0.5840587
1688205213191,training,4,Yellow Sphere,Same Color,2.75911,0.7346294,0.7121243
1688205213191,training,4,Yellow Cube,Same Color,1.32062,1.554116,0.4469061
1688205213191,training,4,Yellow Cube,Same Color,2.281355,0.7533528,0.4180603
1688205213191,training,4,Yellow Cube,Same Color,1.944453,0.3348277,0.7838769
1688205213191,training,4,Yellow Cube,Same Color,2.695688,1.425218,0.5752967
1688205213191,training,4,Blue Pyramids,Same Shape,1.82738,1.852239,0.6870654
1688205213191,training,4,Purple Pyramids,Same Shape,2.257665,1.291775,-0.3021811
1688205213191,training,4,Blue Pyramids,Same Shape,0.4534274,1.374796,0.1826402
1688205213191,training,4,Blue Pyramids,Same Shape,1.094723,1.152386,0.156178
1688205213191,training,4,Blue Pyramids,Same Shape,1.753799,2.034714,-0.317336
1688205213191,training,4,Red Pyramids,Same Shape,0.658511,1.645533,-0.3431278
1688205213191,training,4,Purple Cube,Different,2.720183,1.421716,-1.202761
1688205213191,training,4,Purple Cube,Different,2.089167,1.931834,1.272876
1688205213191,training,4,Red Cylinder,Different,2.663706,1.806045,-0.8610397
1688205213191,training,4,Blue Cylinder,Different,1.521624,0.4562085,-0.8725388
1688205213191,training,4,Blue Cylinder,Different,1.477547,0.6635786,0.8927523
1688205213191,training,4,Red Cylinder,Different,1.298885,1.308336,-0.5851325
1688205219700,training,5,Blue Cylinder,Target,1.623814,1.726594,-0.1269681
1688205219700,training,5,Blue Pyramids,Same Color,2.543149,1.004438,0.9832286
1688205219700,training,5,Blue Pyramids,Same Color,1.315291,0.6733659,1.129941
1688205219700,training,5,Blue Sphere,Same Color,1.744208,1.318077,-0.7607167
1688205219700,training,5,Blue Pyramids,Same Color,1.178022,1.595158,0.9707852
1688205219700,training,5,Blue Sphere,Same Color,0.6466,0.9967347,0.1585385
1688205219700,training,5,Blue Pyramids,Same Color,2.35406,0.6274689,-0.9847397
1688205219700,training,5,Yellow Cylinder,Same Shape,2.317359,1.749076,1.697497
1688205219700,training,5,Yellow Cylinder,Same Shape,2.653769,0.2636051,0.4899364
1688205219700,training,5,Yellow Cylinder,Same Shape,2.018234,0.9935545,0.9059005
1688205219700,training,5,Purple Cylinder,Same Shape,2.580683,2.11748,-0.6486071
1688205219700,training,5,Purple Cylinder,Same Shape,0.9550404,0.7253854,-0.3106115
1688205219700,training,5,Red Cylinder,Same Shape,1.818532,1.599949,0.746438
1688205219700,training,5,Yellow Sphere,Different,2.750398,0.9581837,-0.513532
1688205219700,training,5,Yellow Sphere,Different,2.678178,2.185652,1.359081
1688205219700,training,5,Red Pyramids,Different,1.487094,0.7846731,-0.6631568
1688205219700,training,5,Purple Cube,Different,0.5817704,1.47002,-0.1060095
1688205219700,training,5,Red Cube,Different,1.263709,1.022703,0.5413771
1688205219700,training,5,Red Sphere,Different,2.468573,1.691464,-0.0228886
1688205235341,VR-easy,1,Purple Cube,Target,2.263451,0.6015255,1.55233
1688205235341,VR-easy,1,Purple Sphere,Same Color,2.464485,1.666907,-0.7863521
1688205235341,VR-easy,1,Purple Cylinder,Same Color,2.035941,2.101896,0.06668365
1688205235341,VR-easy,1,Purple Pyramids,Same Color,2.405182,1.748604,0.2725021
1688205235341,VR-easy,1,Purple Cylinder,Same Color,2.702903,2.045327,0.6286942
1688205235341,VR-easy,1,Purple Cylinder,Same Color,1.571528,1.757857,-0.1531168
1688205235341,VR-easy,1,Purple Pyramids,Same Color,1.007594,0.7228549,-0.4339539
1688205235341,VR-easy,1,Blue Cube,Same Shape,2.748595,0.3612982,0.1804101
1688205235341,VR-easy,1,Blue Cube,Same Shape,1.860076,0.8413146,-0.8352361
1688205235341,VR-easy,1,Red Cube,Same Shape,2.492607,2.122398,-1.117811
1688205235341,VR-easy,1,Red Cube,Same Shape,2.281349,0.3557732,-0.2214382
1688205235341,VR-easy,1,Blue Cube,Same Shape,1.995804,1.85324,-0.8501021
1688205235341,VR-easy,1,Blue Cube,Same Shape,2.489788,1.712572,1.433788
1688205235341,VR-easy,1,Red Sphere,Different,2.468216,0.8530853,-0.7653134
1688205235341,VR-easy,1,Yellow Sphere,Different,0.6803384,1.735808,-0.4956732
1688205235341,VR-easy,1,Blue Sphere,Different,1.683888,1.357063,0.2318687
1688205235341,VR-easy,1,Blue Pyramids,Different,0.4693774,1.602722,0.09089917
1688205235341,VR-easy,1,Blue Sphere,Different,2.574794,1.990144,-0.263308
1688205235341,VR-easy,1,Red Sphere,Different,1.750962,1.412786,0.9854846
1688205243101,VR-easy,2,Yellow Cylinder,Target,0.7201133,0.8442219,-0.2505198
1688205243101,VR-easy,2,Yellow Cube,Same Color,2.600396,0.8651714,1.159932
1688205243101,VR-easy,2,Yellow Cube,Same Color,1.349948,1.100777,0.5161849
1688205243101,VR-easy,2,Yellow Pyramids,Same Color,2.590444,0.3983812,1.438516
1688205243101,VR-easy,2,Yellow Sphere,Same Color,0.9939206,1.662495,-0.1230804
1688205243101,VR-easy,2,Yellow Pyramids,Same Color,2.476496,1.877325,-0.7102904
1688205243101,VR-easy,2,Yellow Pyramids,Same Color,1.843716,1.47069,0.3448739
1688205243101,VR-easy,2,Red Cylinder,Same Shape,2.759603,0.7219135,-0.789112
1688205243101,VR-easy,2,Purple Cylinder,Same Shape,2.521495,1.783321,-0.05116206
1688205243101,VR-easy,2,Red Cylinder,Same Shape,2.366591,1.552608,1.653453
1688205243101,VR-easy,2,Purple Cylinder,Same Shape,2.37633,2.080243,0.6170548
1688205243101,VR-easy,2,Purple Cylinder,Same Shape,2.082631,2.100045,1.382456
1688205243101,VR-easy,2,Red Cylinder,Same Shape,1.382399,0.539071,0.1184027
1688205243101,VR-easy,2,Blue Cube,Different,2.311163,0.9304825,-0.9291962
1688205243101,VR-easy,2,Red Sphere,Different,1.648716,0.4629363,0.8179626
1688205243101,VR-easy,2,Red Pyramids,Different,2.601221,2.125736,1.330724
1688205243101,VR-easy,2,Red Cube,Different,1.852836,0.9296706,0.3997551
1688205243101,VR-easy,2,Red Cube,Different,1.600104,0.9251337,-0.870945
1688205243101,VR-easy,2,Red Pyramids,Different,2.645413,1.103588,0.03149849
1688205250859,VR-easy,3,Red Sphere,Target,1.224165,1.743942,0.04244423
1688205250859,VR-easy,3,Red Pyramids,Same Color,2.365628,1.172354,-0.9314296
1688205250859,VR-easy,3,Red Cube,Same Color,2.08335,1.845597,1.009486
1688205250859,VR-easy,3,Red Cube,Same Color,0.705882,1.211,-0.5567669
1688205250859,VR-easy,3,Red Cylinder,Same Color,2.597758,0.5879213,1.491179
1688205250859,VR-easy,3,Red Pyramids,Same Color,2.381279,2.180439,0.2355789
1688205250859,VR-easy,3,Red Cube,Same Color,1.788957,0.8477252,1.319864
1688205250859,VR-easy,3,Yellow Sphere,Same Shape,2.159288,2.125405,-0.7938046
1688205250859,VR-easy,3,Blue Sphere,Same Shape,1.112036,1.047442,-0.2278409
1688205250859,VR-easy,3,Blue Sphere,Same Shape,1.806747,1.698871,-0.2147174
1688205250859,VR-easy,3,Yellow Sphere,Same Shape,1.731453,0.6448459,0.20897
1688205250859,VR-easy,3,Yellow Sphere,Same Shape,2.713659,0.2696444,1.112371
1688205250859,VR-easy,3,Yellow Sphere,Same Shape,2.754671,0.8462592,0.9754108
1688205250859,VR-easy,3,Blue Cylinder,Different,2.184637,0.9530563,0.7214083
1688205250859,VR-easy,3,Yellow Cylinder,Different,1.854143,2.058781,0.2432195
1688205250859,VR-easy,3,Blue Cylinder,Different,0.9763937,0.8236988,0.536032
1688205250859,VR-easy,3,Purple Cylinder,Different,0.7388099,1.42073,0.9841324
1688205250859,VR-easy,3,Purple Cube,Different,1.806179,1.444956,-0.965131
1688205250859,VR-easy,3,Yellow Cube,Different,2.669541,1.280047,0.2032869
1688205258371,VR-easy,4,Yellow Cube,Target,2.04531,1.988372,0.2490529
1688205258371,VR-easy,4,Yellow Pyramids,Same Color,2.624643,1.074767,0.5541934
1688205258371,VR-easy,4,Yellow Pyramids,Same Color,2.514098,0.3801947,-0.07477546
1688205258371,VR-easy,4,Yellow Pyramids,Same Color,0.7515392,0.7305759,-0.4095637
1688205258371,VR-easy,4,Yellow Sphere,Same Color,1.133588,1.27938,-0.2518934
1688205258371,VR-easy,4,Yellow Sphere,Same Color,1.318565,1.800638,-0.1369871
1688205258371,VR-easy,4,Yellow Sphere,Same Color,2.071527,1.288195,-0.6599585
1688205258371,VR-easy,4,Purple Cube,Same Shape,1.876312,1.911635,1.014588
1688205258371,VR-easy,4,Blue Cube,Same Shape,1.613106,1.292174,0.0527603
1688205258371,VR-easy,4,Purple Cube,Same Shape,2.136076,0.88547,1.587379
1688205258371,VR-easy,4,Purple Cube,Same Shape,0.5253296,1.230573,0.8095443
1688205258371,VR-easy,4,Red Cube,Same Shape,2.467873,2.007489,1.690848
1688205258371,VR-easy,4,Blue Cube,Same Shape,0.8591875,1.556462,0.2644646
1688205258371,VR-easy,4,Purple Cylinder,Different,1.647501,1.396242,0.6624953
1688205258371,VR-easy,4,Purple Cylinder,Different,1.099687,0.7418389,0.538115
1688205258371,VR-easy,4,Purple Sphere,Different,2.652494,1.791268,-0.6605778
1688205258371,VR-easy,4,Purple Cylinder,Different,1.598467,1.043356,-0.7920616
1688205258371,VR-easy,4,Red Cylinder,Different,2.130407,1.262753,0.6691075
1688205258371,VR-easy,4,Purple Pyramids,Different,1.730412,0.594167,0.2745547
1688205265633,VR-easy,5,Red Sphere,Target,1.276124,1.880425,0.09172231
1688205265633,VR-easy,5,Red Pyramids,Same Color,1.188839,1.330482,0.1479673
1688205265633,VR-easy,5,Red Pyramids,Same Color,2.530838,0.4994489,0.9005135
1688205265633,VR-easy,5,Red Cylinder,Same Color,2.577862,1.662833,1.258263
1688205265633,VR-easy,5,Red Cube,Same Color,1.288216,0.6913752,-0.3487594
1688205265633,VR-easy,5,Red Cylinder,Same Color,2.149306,2.152046,0.6037762
1688205265633,VR-easy,5,Red Cube,Same Color,1.236525,0.8358928,0.2757894
1688205265633,VR-easy,5,Blue Sphere,Same Shape,1.737982,1.66738,0.2851328
1688205265633,VR-easy,5,Yellow Sphere,Same Shape,1.443035,1.826378,1.112224
1688205265633,VR-easy,5,Yellow Sphere,Same Shape,2.522395,2.015871,-0.05086142
1688205265633,VR-easy,5,Blue Sphere,Same Shape,1.978647,0.5745202,0.3686669
1688205265633,VR-easy,5,Yellow Sphere,Same Shape,2.5942,1.694453,0.3804402
1688205265633,VR-easy,5,Blue Sphere,Same Shape,2.664941,0.8767917,-1.438336
1688205265633,VR-easy,5,Blue Cylinder,Different,0.7488604,1.101326,0.5290341
1688205265633,VR-easy,5,Purple Pyramids,Different,2.367734,0.8177989,-0.5842766
1688205265633,VR-easy,5,Yellow Cylinder,Different,2.039068,1.802642,1.375396
1688205265633,VR-easy,5,Blue Cylinder,Different,1.296809,1.539741,-0.7683561
1688205265633,VR-easy,5,Yellow Cube,Different,2.723503,1.536486,-0.5247321
1688205265633,VR-easy,5,Purple Cube,Different,0.5868043,1.612507,0.4416489
1688205339261,VR-difficult,1,Purple Cube,Target,1.837394,0.5204579,-0.4806812
1688205339261,VR-difficult,1,Purple Pyramids,Same Color,2.617464,1.969135,0.6026223
1688205339261,VR-difficult,1,Purple Cylinder,Same Color,2.730668,0.9427869,1.564763
1688205339261,VR-difficult,1,Purple Pyramids,Same Color,2.46377,0.8333567,-0.8708974
1688205339261,VR-difficult,1,Purple Pyramids,Same Color,2.554163,1.22757,-0.4332169
1688205339261,VR-difficult,1,Purple Sphere,Same Color,1.999936,1.413038,0.4218912
1688205339261,VR-difficult,1,Purple Pyramids,Same Color,2.137362,1.14775,1.382039
1688205339261,VR-difficult,1,Purple Cylinder,Same Color,1.291378,0.9040343,-0.6952096
1688205339261,VR-difficult,1,Purple Sphere,Same Color,2.660228,0.6299676,0.6902876
1688205339261,VR-difficult,1,Purple Cylinder,Same Color,2.434059,0.2260604,0.3497477
1688205339261,VR-difficult,1,Purple Cylinder,Same Color,1.441685,0.5804541,-0.06582004
1688205339261,VR-difficult,1,Purple Sphere,Same Color,0.4514214,1.422431,0.3001946
1688205339261,VR-difficult,1,Purple Cylinder,Same Color,2.144888,1.999753,-0.4839909
1688205339261,VR-difficult,1,Blue Cube,Same Shape,1.681748,1.548593,-0.6277065
1688205339261,VR-difficult,1,Red Cube,Same Shape,1.024019,1.572319,-0.6735334
1688205339261,VR-difficult,1,Blue Cube,Same Shape,0.9793388,1.31265,0.3169994
1688205339261,VR-difficult,1,Red Cube,Same Shape,1.564468,1.068375,0.05512601
1688205339261,VR-difficult,1,Red Cube,Same Shape,2.284472,0.5427471,1.641832
1688205339261,VR-difficult,1,Yellow Cube,Same Shape,1.521368,1.721911,1.247057
1688205339261,VR-difficult,1,Blue Cube,Same Shape,2.7297,0.1478563,-0.3241352
1688205339261,VR-difficult,1,Yellow Cube,Same Shape,2.672815,1.858869,-0.02007711
1688205339261,VR-difficult,1,Blue Cube,Same Shape,2.765676,1.536217,1.555249
1688205339261,VR-difficult,1,Yellow Cube,Same Shape,1.87218,0.3738677,0.1214771
1688205339261,VR-difficult,1,Red Cube,Same Shape,1.212867,1.147039,0.7918295
1688205339261,VR-difficult,1,Yellow Cube,Same Shape,2.246356,1.526756,-0.05524641
1688205339261,VR-difficult,1,Red Sphere,Different,2.355515,1.548449,0.9549628
1688205339261,VR-difficult,1,Blue Sphere,Different,1.423109,0.5640612,0.4737008
1688205339261,VR-difficult,1,Blue Sphere,Different,2.155812,0.6586516,1.127896
1688205339261,VR-difficult,1,Red Pyramids,Different,2.359373,1.093725,-1.308889
1688205339261,VR-difficult,1,Blue Sphere,Different,2.170426,2.034955,1.146479
1688205339261,VR-difficult,1,Yellow Cylinder,Different,1.386173,1.761752,-0.1529221
1688205339261,VR-difficult,1,Blue Cylinder,Different,2.48313,0.6090322,-0.3671353
1688205339261,VR-difficult,1,Yellow Cylinder,Different,0.6414986,1.057994,-0.3347986
1688205339261,VR-difficult,1,Yellow Sphere,Different,2.584869,0.3088539,-1.126395
1688205339261,VR-difficult,1,Red Sphere,Different,2.076851,0.4350516,-1.145126
1688205339261,VR-difficult,1,Yellow Sphere,Different,2.436656,1.051635,0.3889584
1688205339261,VR-difficult,1,Yellow Pyramids,Different,2.574483,2.209443,1.793483
1688205346772,VR-difficult,2,Blue Sphere,Target,2.756522,1.966708,0.6733577
1688205346772,VR-difficult,2,Blue Cube,Same Color,2.431753,1.07988,-0.7363667
1688205346772,VR-difficult,2,Blue Cylinder,Same Color,2.157167,1.235762,0.8894565
1688205346772,VR-difficult,2,Blue Pyramids,Same Color,2.111778,1.678941,1.27344
1688205346772,VR-difficult,2,Blue Cube,Same Color,2.684813,0.7388414,-0.08517551
1688205346772,VR-difficult,2,Blue Cylinder,Same Color,2.758962,1.358722,-1.445271
1688205346772,VR-difficult,2,Blue Cube,Same Color,1.47279,0.6199785,0.6449977
1688205346772,VR-difficult,2,Blue Cube,Same Color,2.553634,0.861587,1.797506
1688205346772,VR-difficult,2,Blue Pyramids,Same Color,1.695554,1.807786,0.07037354
1688205346772,VR-difficult,2,Blue Pyramids,Same Color,0.5831763,1.011455,-0.05810875
1688205346772,VR-difficult,2,Blue Cylinder,Same Color,1.507887,1.558169,0.6155524
1688205346772,VR-difficult,2,Blue Pyramids,Same Color,2.648004,2.102607,1.582079
1688205346772,VR-difficult,2,Blue Cylinder,Same Color,2.457461,0.6833009,-1.160058
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,1.094168,1.893841,-0.5723785
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,0.8240652,0.7310649,-0.5176745
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,2.676249,1.893831,0.1364991
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,1.424056,0.8203381,-0.761422
1688205346772,VR-difficult,2,Purple Sphere,Same Shape,2.585327,0.3112577,0.5787375
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,1.469124,1.206947,1.03835
1688205346772,VR-difficult,2,Yellow Sphere,Same Shape,1.046724,1.477603,0.8940235
1688205346772,VR-difficult,2,Red Sphere,Same Shape,2.221233,2.145092,0.09094059
1688205346772,VR-difficult,2,Red Sphere,Same Shape,2.086306,0.6094365,1.497147
1688205346772,VR-difficult,2,Red Sphere,Same Shape,2.382994,0.3032661,1.185307
1688205346772,VR-difficult,2,Purple Sphere,Same Shape,1.732841,1.813976,-0.7470294
1688205346772,VR-difficult,2,Red Sphere,Same Shape,2.616951,0.7417215,0.9728081
1688205346772,VR-difficult,2,Yellow Pyramids,Different,1.889291,0.7434061,-0.9374005
1688205346772,VR-difficult,2,Purple Cylinder,Different,2.083294,1.658658,-1.134589
1688205346772,VR-difficult,2,Red Cylinder,Different,0.6044713,1.34654,-0.4676858
1688205346772,VR-difficult,2,Yellow Cylinder,Different,1.201313,1.581035,0.134694
1688205346772,VR-difficult,2,Yellow Cube,Different,2.573077,1.200693,0.1742236
1688205346772,VR-difficult,2,Yellow Cube,Different,2.685127,2.19172,-1.12658
1688205346772,VR-difficult,2,Yellow Pyramids,Different,2.129758,1.549404,-0.5194979
1688205346772,VR-difficult,2,Purple Cube,Different,2.617122,1.589695,1.595618
1688205346772,VR-difficult,2,Purple Cube,Different,0.6679055,0.9470097,0.8522223
1688205346772,VR-difficult,2,Red Cube,Different,0.730518,1.801633,0.5156686
1688205346772,VR-difficult,2,Red Cube,Different,1.795123,0.807286,-0.3404049
1688205346772,VR-difficult,2,Red Pyramids,Different,0.4719105,1.411959,0.321449
1688205354032,VR-difficult,3,Red Sphere,Target,0.9323521,1.424956,0.5352417
1688205354032,VR-difficult,3,Red Cube,Same Color,2.515232,0.70706,-0.4299609
1688205354032,VR-difficult,3,Red Cylinder,Same Color,2.016889,1.780852,1.420895
1688205354032,VR-difficult,3,Red Cube,Same Color,2.126846,1.081237,0.7027175
1688205354032,VR-difficult,3,Red Cylinder,Same Color,1.752559,0.7989158,0.9296669
1688205354032,VR-difficult,3,Red Pyramids,Same Color,2.646461,0.9863311,-1.363085
1688205354032,VR-difficult,3,Red Pyramids,Same Color,2.669105,1.974695,1.66312
1688205354032,VR-difficult,3,Red Pyramids,Same Color,2.175404,0.6299631,-1.00152
1688205354032,VR-difficult,3,Red Cube,Same Color,1.524825,0.8355491,-0.2642697
1688205354032,VR-difficult,3,Red Cube,Same Color,1.9488,1.965614,0.7462288
1688205354032,VR-difficult,3,Red Cube,Same Color,2.166565,0.6038389,0.4944689
1688205354032,VR-difficult,3,Red Pyramids,Same Color,2.433657,1.129313,1.552754
1688205354032,VR-difficult,3,Red Cube,Same Color,2.413968,1.608684,0.7123095
1688205354032,VR-difficult,3,Yellow Sphere,Same Shape,0.4599074,0.8570683,-0.1888175
1688205354032,VR-difficult,3,Yellow Sphere,Same Shape,2.429832,0.3416002,-1.346892
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,0.4515837,1.50264,0.7677863
1688205354032,VR-difficult,3,Yellow Sphere,Same Shape,2.696685,0.7642602,0.2957345
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,0.9140576,1.853834,0.9028968
1688205354032,VR-difficult,3,Purple Sphere,Same Shape,1.115456,1.761234,-0.2656657
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,2.586756,0.4995499,1.538577
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,1.89676,2.069836,-0.6887085
1688205354032,VR-difficult,3,Yellow Sphere,Same Shape,1.507976,1.684445,0.5520213
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,0.8233796,0.7089027,0.649388
1688205354032,VR-difficult,3,Blue Sphere,Same Shape,1.848478,1.572181,0.09015852
1688205354032,VR-difficult,3,Purple Sphere,Same Shape,1.237357,1.248311,-0.4596536
1688205354032,VR-difficult,3,Blue Cylinder,Different,2.513175,2.007331,-0.3436821
1688205354032,VR-difficult,3,Blue Cylinder,Different,1.486775,0.8644345,0.3680338
1688205354032,VR-difficult,3,Yellow Pyramids,Different,2.391982,1.701498,0.07040727
1688205354032,VR-difficult,3,Blue Pyramids,Different,2.21128,1.901523,-1.0743
1688205354032,VR-difficult,3,Yellow Cylinder,Different,0.983004,0.8543908,-0.2102959
1688205354032,VR-difficult,3,Yellow Pyramids,Different,2.616568,2.260522,-0.9111593
1688205354032,VR-difficult,3,Purple Cylinder,Different,2.031732,1.200893,-0.2466967
1688205354032,VR-difficult,3,Purple Pyramids,Different,1.450208,1.22503,1.067694
1688205354032,VR-difficult,3,Yellow Cylinder,Different,1.698976,1.289351,-0.8366947
1688205354032,VR-difficult,3,Yellow Cylinder,Different,2.128355,0.3561296,-0.3186271
1688205354032,VR-difficult,3,Purple Pyramids,Different,2.768163,1.145441,-0.4382318
1688205354032,VR-difficult,3,Purple Cube,Different,2.399775,1.486955,-0.8385566
1688205361543,VR-difficult,4,Yellow Cylinder,Target,2.694981,1.851652,-0.2150262
1688205361543,VR-difficult,4,Yellow Cube,Same Color,0.5109261,1.444845,0.2004668
1688205361543,VR-difficult,4,Yellow Cube,Same Color,1.381976,1.516601,1.251027
1688205361543,VR-difficult,4,Yellow Cube,Same Color,2.218195,1.232163,-0.9800799
1688205361543,VR-difficult,4,Yellow Cube,Same Color,1.42355,1.054523,0.5788777
1688205361543,VR-difficult,4,Yellow Sphere,Same Color,2.065955,1.523184,0.3922006
1688205361543,VR-difficult,4,Yellow Cube,Same Color,2.058643,0.9098981,0.3822193
1688205361543,VR-difficult,4,Yellow Pyramids,Same Color,1.679051,0.5709865,-0.1584175
1688205361543,VR-difficult,4,Yellow Cube,Same Color,1.273705,1.893691,0.1504233
