Time,Block,TaskCount,Item,Tag,X,Y,Z
1688219198278,training,1,Yellow Cylinder,Different,1.056576,1.021983,0.385102
1688219198278,training,1,Yellow Cylinder,Different,2.64969,1.690099,0.2715734
1688219198278,training,1,Yellow Sphere,Different,2.375535,1.531554,-0.5210621
1688219204538,training,2,Yellow Cylinder,Target,2.093142,1.719299,-0.5454287
1688219204538,training,2,Yellow Pyramids,Same Color,1.801563,2.073182,-0.2686515
1688219204538,training,2,Yellow Sphere,Same Color,2.265678,1.858533,0.4247969
1688219204538,training,2,Yellow Cube,Same Color,2.600603,1.320174,0.9500638
1688219204538,training,2,Yellow Sphere,Same Color,2.549977,0.5786456,-0.03725284
1688219204538,training,2,Yellow Pyramids,Same Color,1.407272,0.794825,0.5192918
1688219204538,training,2,Yellow Sphere,Same Color,1.918267,0.3874916,-0.3516846
1688219204538,training,2,Purple Cylinder,Same Shape,1.835825,0.7084206,1.318105
1688219204538,training,2,Purple Cylinder,Same Shape,2.504064,0.6685909,-1.253333
1688219204538,training,2,Purple Cylinder,Same Shape,2.767071,1.707516,-0.4211986
1688219204538,training,2,Blue Cylinder,Same Shape,2.762753,0.2043564,0.9385058
1688219204538,training,2,Blue Cylinder,Same Shape,2.525254,1.73818,-1.292172
1688219204538,training,2,Blue Cylinder,Same Shape,1.380925,1.689562,1.14546
1688219204538,training,2,Purple Sphere,Different,2.569961,2.234362,1.151937
1688219204538,training,2,Purple Cube,Different,0.8602233,0.8311865,0.3744134
1688219204538,training,2,Red Cube,Different,1.31142,1.086126,0.0004866123
1688219204538,training,2,Red Cube,Different,2.607047,0.1873327,0.4221447
1688219204538,training,2,Red Pyramids,Different,2.004934,1.679089,1.127425
1688219204538,training,2,Red Pyramids,Different,2.597737,0.3207231,-0.7541503
1688219210797,training,3,Blue Pyramids,Target,1.08713,1.868524,0.3045326
1688219210797,training,3,Blue Sphere,Same Color,1.974775,1.090348,0.6275278
1688219210797,training,3,Blue Cylinder,Same Color,2.747206,0.3751137,-1.385335
1688219210797,training,3,Blue Cylinder,Same Color,2.200993,1.25993,-0.8261682
1688219210797,training,3,Blue Cylinder,Same Color,2.616778,0.962079,-1.312532
1688219210797,training,3,Blue Sphere,Same Color,2.608829,1.356686,-0.1297268
1688219210797,training,3,Blue Cylinder,Same Color,2.60413,0.9837645,0.8712572
1688219210797,training,3,Purple Pyramids,Same Shape,0.4917866,1.010011,0.1206218
1688219210797,training,3,Red Pyramids,Same Shape,2.252425,1.898237,-0.3575384
1688219210797,training,3,Yellow Pyramids,Same Shape,1.715002,1.57896,1.224346
1688219210797,training,3,Yellow Pyramids,Same Shape,1.391876,0.8649548,-0.4006998
1688219210797,training,3,Yellow Pyramids,Same Shape,0.9301424,0.7344838,-0.1409928
1688219210797,training,3,Red Pyramids,Same Shape,1.604296,1.023778,0.1656436
1688219210797,training,3,Purple Cube,Different,2.534457,0.3838488,1.691117
1688219210797,training,3,Yellow Cube,Different,2.122175,0.3973531,0.7729307
1688219210797,training,3,Red Sphere,Different,2.739334,0.1392763,0.8896377
1688219210797,training,3,Purple Cylinder,Different,1.541929,0.6407657,0.6916621
1688219210797,training,3,Purple Cube,Different,2.613455,0.6106712,0.1345448
1688219210797,training,3,Purple Cylinder,Different,2.624396,1.009314,1.777778
1688219217306,training,4,Purple Sphere,Target,2.273082,1.324938,1.20423
1688219217306,training,4,Purple Pyramids,Same Color,2.76857,0.7841687,0.7519802
1688219217306,training,4,Purple Pyramids,Same Color,1.770595,1.246881,-0.5439457
1688219217306,training,4,Purple Cube,Same Color,1.932207,1.024837,0.9064513
1688219217306,training,4,Purple Pyramids,Same Color,1.623932,1.363865,0.1083927
1688219217306,training,4,Purple Cylinder,Same Color,0.6126189,1.186463,0.2028801
1688219217306,training,4,Purple Pyramids,Same Color,2.747717,1.271396,-0.3754345
1688219217306,training,4,Yellow Sphere,Same Shape,2.54993,1.855754,-0.9403663
1688219217306,training,4,Yellow Sphere,Same Shape,2.259871,0.3786395,1.63701
1688219217306,training,4,Red Sphere,Same Shape,1.71425,1.693421,1.296711
1688219217306,training,4,Yellow Sphere,Same Shape,0.4391309,1.632947,-0.3486127
1688219217306,training,4,Blue Sphere,Same Shape,1.356956,0.7479586,-0.8392985
1688219217306,training,4,Yellow Sphere,Same Shape,1.624725,0.4733216,-0.3204327
1688219217306,training,4,Red Cube,Different,2.522462,0.9533437,0.3411458
1688219217306,training,4,Yellow Cylinder,Different,1.145242,0.8772095,0.5064982
1688219217306,training,4,Red Pyramids,Different,0.6679479,0.9410508,0.8676523
1688219217306,training,4,Blue Cylinder,Different,1.75434,1.096692,1.421031
1688219217306,training,4,Red Pyramids,Different,2.753638,0.1526803,0.6750482
1688219217306,training,4,Yellow Cylinder,Different,2.728231,2.041212,1.386656
1688219223813,training,5,Blue Pyramids,Target,1.136763,0.6872708,-0.2285632
1688219223813,training,5,Blue Sphere,Same Color,1.862712,1.004695,-0.8980609
1688219223813,training,5,Blue Sphere,Same Color,1.892143,1.450654,0.3124129
1688219223813,training,5,Blue Cube,Same Color,2.122797,1.582313,-0.6112999
1688219223813,training,5,Blue Sphere,Same Color,2.387681,2.173292,1.477343
1688219223813,training,5,Blue Sphere,Same Color,0.5200824,1.064003,0.3728207
1688219223813,training,5,Blue Sphere,Same Color,1.257719,0.626177,0.2937684
1688219223813,training,5,Purple Pyramids,Same Shape,2.598442,1.131813,1.665437
1688219223813,training,5,Red Pyramids,Same Shape,2.656187,1.884432,-0.322612
1688219223813,training,5,Red Pyramids,Same Shape,0.4531244,0.8125057,-0.3453186
1688219223813,training,5,Red Pyramids,Same Shape,2.760518,1.430389,0.9669937
1688219223813,training,5,Purple Pyramids,Same Shape,1.674734,1.219286,-0.2308263
1688219223813,training,5,Yellow Pyramids,Same Shape,2.354017,1.887018,-1.304651
1688219223813,training,5,Purple Cylinder,Different,1.317457,1.034736,1.255675
1688219223813,training,5,Yellow Cylinder,Different,2.149769,0.2760409,0.8770452
1688219223813,training,5,Yellow Cylinder,Different,2.41883,1.133543,-0.7171441
1688219223813,training,5,Purple Cube,Different,2.420069,0.5779826,1.403303
1688219223813,training,5,Red Sphere,Different,2.381579,0.5339075,-1.299843
1688219223813,training,5,Red Sphere,Different,1.764498,1.920905,1.025333
