Time,Block,TaskCount,Item,Tag,X,Y,Z
1688226602899,training,2,Yellow Cylinder,Different,2.769356,2.068333,1.008411
1688226602899,training,2,Blue Cube,Different,2.394207,1.885017,-0.7648239
1688226602899,training,2,Red Cylinder,Different,2.652857,1.834096,0.4437327
1688226602899,training,2,Red Cylinder,Different,2.316927,0.3745152,-1.131778
1688226609657,training,3,Yellow Cylinder,Target,2.661852,0.7735461,0.383422
1688226609657,training,3,Yellow Cube,Same Color,0.6522905,1.222078,-0.03148437
1688226609657,training,3,Yellow Cube,Same Color,1.825721,0.7484672,1.349823
1688226609657,training,3,Yellow Pyramids,Same Color,2.21258,1.496308,0.6410534
1688226609657,training,3,Yellow Sphere,Same Color,2.403502,0.842018,1.053407
1688226609657,training,3,Yellow Sphere,Same Color,2.096614,0.8696688,-0.7544838
1688226609657,training,3,Yellow Cube,Same Color,2.530511,0.6594169,-1.065438
1688226609657,training,3,Red Cylinder,Same Shape,2.280089,1.404842,-0.3799455
1688226609657,training,3,Blue Cylinder,Same Shape,0.7999412,1.663648,0.6490256
1688226609657,training,3,Blue Cylinder,Same Shape,2.171972,2.13182,1.425893
1688226609657,training,3,Red Cylinder,Same Shape,2.073636,1.54258,0.1324111
1688226609657,training,3,Purple Cylinder,Same Shape,1.366618,0.6121411,0.7375057
1688226609657,training,3,Red Cylinder,Same Shape,2.28293,1.550146,1.654306
1688226609657,training,3,Red Cube,Different,1.243127,0.8464637,0.02917373
1688226609657,training,3,Purple Cube,Different,1.228542,1.430782,0.1378188
1688226609657,training,3,Blue Pyramids,Different,2.370561,0.2420326,0.204264
1688226609657,training,3,Red Sphere,Different,1.592123,0.5083343,-0.3242087
1688226609657,training,3,Red Cube,Different,1.926657,2.030509,-0.8692613
1688226609657,training,3,Purple Pyramids,Different,2.402305,1.973427,-1.0783
1688226616166,training,4,Blue Cube,Target,2.199911,0.6945968,0.2756521
1688226616166,training,4,Blue Sphere,Same Color,2.597812,1.559746,0.5023549
1688226616166,training,4,Blue Pyramids,Same Color,2.66738,1.186389,-1.310883
1688226616166,training,4,Blue Sphere,Same Color,2.608311,2.064206,0.327493
1688226616166,training,4,Blue Pyramids,Same Color,2.36859,0.6972486,1.139897
1688226616166,training,4,Blue Cylinder,Same Color,1.503788,0.7746622,0.5141335
1688226616166,training,4,Blue Cylinder,Same Color,1.331979,1.526152,1.249132
1688226616166,training,4,Yellow Cube,Same Shape,2.206967,1.155388,0.8888823
1688226616166,training,4,Purple Cube,Same Shape,0.8474885,1.467572,0.8528456
1688226616166,training,4,Purple Cube,Same Shape,2.580813,1.13091,1.749275
1688226616166,training,4,Purple Cube,Same Shape,1.953532,0.9444273,-0.4151905
1688226616166,training,4,Yellow Cube,Same Shape,1.946275,0.4892209,-0.2059953
1688226616166,training,4,Red Cube,Same Shape,2.08237,0.6087553,-0.9670438
1688226616166,training,4,Yellow Pyramids,Different,0.6166419,1.454198,-0.5205335
1688226616166,training,4,Yellow Cylinder,Different,1.942771,1.990318,1.238924
1688226616166,training,4,Yellow Sphere,Different,1.675563,1.904864,0.007092893
1688226616166,training,4,Red Pyramids,Different,2.608737,1.611078,-0.7240762
1688226616166,training,4,Purple Pyramids,Different,2.42564,1.74882,1.27897
1688226616166,training,4,Purple Pyramids,Different,1.618218,1.45584,-0.808743
1688226622423,training,5,Red Pyramids,Target,0.8042273,1.073578,1.055854
1688226622423,training,5,Red Sphere,Same Color,1.921782,0.9464855,0.4100073
1688226622423,training,5,Red Cube,Same Color,1.356793,1.68202,0.2626026
1688226622423,training,5,Red Cylinder,Same Color,2.572191,1.418964,0.1728901
1688226622423,training,5,Red Cube,Same Color,0.6095677,0.7913735,-0.2173676
1688226622423,training,5,Red Cylinder,Same Color,2.484753,0.8775736,-0.7135513
1688226622423,training,5,Red Cylinder,Same Color,1.831866,1.186678,-0.331211
1688226622423,training,5,Blue Pyramids,Same Shape,2.698848,1.322755,-0.4697717
1688226622423,training,5,Purple Pyramids,Same Shape,1.291968,1.049245,-0.5160099
1688226622423,training,5,Blue Pyramids,Same Shape,2.1063,1.71073,-0.8161959
1688226622423,training,5,Yellow Pyramids,Same Shape,0.7097598,1.558275,0.1204337
1688226622423,training,5,Blue Pyramids,Same Shape,0.9156817,0.6865907,0.5484773
1688226622423,training,5,Blue Pyramids,Same Shape,1.976144,0.5957077,-0.7826919
1688226622423,training,5,Purple Cylinder,Different,2.748764,1.845861,1.321501
1688226622423,training,5,Purple Cylinder,Different,1.360521,1.427178,1.106921
1688226622423,training,5,Yellow Cylinder,Different,1.747654,1.025424,1.237457
1688226622423,training,5,Yellow Cube,Different,2.723146,1.972295,0.009883702
1688226622423,training,5,Yellow Sphere,Different,2.676898,0.1852037,1.639585
1688226622423,training,5,Blue Cube,Different,1.359463,0.7360945,1.06982
1688226665532,AR-difficult,1,Purple Cylinder,Target,2.422767,1.07752,-0.7101722
1688226665532,AR-difficult,1,Purple Sphere,Same Color,2.143532,1.014039,1.078428
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,2.022012,1.84739,1.336547
1688226665532,AR-difficult,1,Purple Cube,Same Color,2.181633,1.064013,0.3204951
1688226665532,AR-difficult,1,Purple Sphere,Same Color,1.692475,0.9520422,1.381454
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,1.857783,0.9971049,-1.094948
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,2.027102,1.789661,-0.799567
1688226665532,AR-difficult,1,Purple Sphere,Same Color,2.496831,1.802274,0.2925284
1688226665532,AR-difficult,1,Purple Sphere,Same Color,1.736788,1.448592,0.381295
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,2.489451,2.212082,-1.230145
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,1.985716,0.5247242,1.468717
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,0.4414054,0.7725962,0.1408935
1688226665532,AR-difficult,1,Purple Pyramids,Same Color,2.741223,0.9834251,0.2268458
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,2.64169,2.145074,0.7892885
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,1.758978,0.7553899,-0.200009
1688226665532,AR-difficult,1,Yellow Cylinder,Same Shape,1.239999,0.6363521,0.7046978
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,2.344831,0.6935769,-0.142177
1688226665532,AR-difficult,1,Yellow Cylinder,Same Shape,2.723783,1.698545,1.617322
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,1.566128,1.438205,-0.1738787
1688226665532,AR-difficult,1,Blue Cylinder,Same Shape,1.26515,1.469775,0.9850555
1688226665532,AR-difficult,1,Blue Cylinder,Same Shape,2.594704,0.5846926,-1.185312
1688226665532,AR-difficult,1,Blue Cylinder,Same Shape,2.206573,1.8172,0.7512245
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,2.707904,0.7750687,1.720481
1688226665532,AR-difficult,1,Blue Cylinder,Same Shape,2.623921,1.563702,-1.223096
1688226665532,AR-difficult,1,Red Cylinder,Same Shape,1.355898,1.689947,-0.7665026
1688226665532,AR-difficult,1,Red Sphere,Different,2.619511,0.6320531,1.214205
1688226665532,AR-difficult,1,Red Pyramids,Different,2.454527,0.3351504,0.6398232
1688226665532,AR-difficult,1,Blue Cube,Different,2.730704,0.1065837,-0.9396334
1688226665532,AR-difficult,1,Yellow Pyramids,Different,0.9317856,1.268011,0.05586386
1688226665532,AR-difficult,1,Yellow Cube,Different,0.9733652,1.829576,-0.01262295
1688226665532,AR-difficult,1,Red Pyramids,Different,1.999876,1.224064,-0.34185
1688226665532,AR-difficult,1,Blue Sphere,Different,2.469823,1.654677,-0.3605295
1688226665532,AR-difficult,1,Yellow Sphere,Different,0.6868478,1.262902,-0.4321586
1688226665532,AR-difficult,1,Blue Pyramids,Different,1.715024,1.034741,0.6789977
1688226665532,AR-difficult,1,Yellow Pyramids,Different,0.5970848,1.255127,0.9389287
1688226665532,AR-difficult,1,Blue Pyramids,Different,0.9218957,0.7686709,1.081957
1688226665532,AR-difficult,1,Yellow Sphere,Different,2.727494,1.103758,0.9450165
