Time,Block,TaskCount,Item,Tag,X,Y,Z
1688203745187,training,0,Blue Pyramids,Target,0.6253669,0.9603923,0.887884
1688203745187,training,0,Blue Cylinder,Same Color,1.960288,0.5534842,0.9890677
1688203745187,training,0,Blue Cylinder,Same Color,2.748651,1.517013,0.1917199
1688203745187,training,0,Blue Sphere,Same Color,1.669733,0.5826064,-0.7121229
1688203745187,training,0,Blue Sphere,Same Color,2.191252,1.294288,-0.2741986
1688203745187,training,0,Blue Cube,Same Color,2.128429,1.675081,0.3208677
1688203745187,training,0,Blue Cylinder,Same Color,1.174711,0.927386,0.2638812
1688203745187,training,0,Purple Pyramids,Same Shape,2.688266,0.9241778,0.343491
1688203745187,training,0,Red Pyramids,Same Shape,2.760848,1.690385,-1.40732
1688203745187,training,0,Purple Pyramids,Same Shape,0.854287,1.638031,0.3694803
1688203745187,training,0,Red Pyramids,Same Shape,1.966947,1.915806,-1.006873
1688203745187,training,0,Red Pyramids,Same Shape,1.517939,1.990572,0.3970544
1688203745187,training,0,Yellow Pyramids,Same Shape,0.9907023,1.18122,-0.6967701
1688203745187,training,0,Red Cube,Different,2.296415,1.170411,1.546762
1688203745187,training,0,Purple Cube,Different,2.085166,1.141629,0.7551147
1688203745187,training,0,Yellow Cube,Different,2.567217,0.1666043,1.697304
1688203745187,training,0,Red Cube,Different,2.752319,1.977843,0.7042769
1688203745187,training,0,Yellow Sphere,Different,1.519485,0.7222354,0.6135185
1688203745187,training,0,Red Sphere,Different,2.723934,1.084964,0.9091853
1688203751449,training,1,Purple Pyramids,Target,2.545237,1.364899,-0.6473536
1688203751449,training,1,Purple Cylinder,Same Color,2.27143,0.746057,0.0829615
1688203751449,training,1,Purple Cylinder,Same Color,1.934729,0.9647157,0.5234477
1688203751449,training,1,Purple Cube,Same Color,2.548363,0.8949444,-0.3309364
1688203751449,training,1,Purple Cube,Same Color,2.270793,1.316347,1.641512
1688203751449,training,1,Purple Cylinder,Same Color,2.556139,2.187812,1.074488
1688203751449,training,1,Purple Cube,Same Color,0.9393466,1.372383,0.2275689
1688203751449,training,1,Yellow Pyramids,Same Shape,2.745051,1.984485,0.5977703
1688203751449,training,1,Red Pyramids,Same Shape,1.491388,1.641045,0.6434676
1688203751449,training,1,Yellow Pyramids,Same Shape,1.011568,1.841042,0.8972677
1688203751449,training,1,Red Pyramids,Same Shape,2.759536,0.1931188,-0.6209277
1688203751449,training,1,Yellow Pyramids,Same Shape,1.3642,0.9425504,-0.6615284
1688203751449,training,1,Red Pyramids,Same Shape,2.505786,1.559705,0.05700511
1688203751449,training,1,Yellow Cube,Different,1.923358,0.5219312,-0.2792385
1688203751449,training,1,Red Sphere,Different,0.850087,1.252862,0.9792326
1688203751449,training,1,Yellow Sphere,Different,2.22263,1.814294,-1.245749
1688203751449,training,1,Yellow Sphere,Different,2.036983,1.100151,-0.493745
1688203751449,training,1,Red Cube,Different,2.359344,0.7796748,-1.223246
1688203751449,training,1,Red Sphere,Different,2.662829,0.1710235,0.2420014
1688203757709,training,2,Blue Cylinder,Target,1.84264,0.5667209,0.7631319
1688203757709,training,2,Blue Pyramids,Same Color,2.538538,1.270563,1.086934
1688203757709,training,2,Blue Sphere,Same Color,2.403278,0.2979748,0.6046578
1688203757709,training,2,Blue Sphere,Same Color,2.422037,0.632619,1.032731
1688203757709,training,2,Blue Pyramids,Same Color,1.732027,1.26647,0.4106744
1688203757709,training,2,Blue Cube,Same Color,1.02932,0.6560715,-0.1275853
1688203757709,training,2,Blue Sphere,Same Color,1.909934,1.896204,1.146974
1688203757709,training,2,Purple Cylinder,Same Shape,1.353244,1.508109,1.19078
1688203757709,training,2,Red Cylinder,Same Shape,0.69815,1.272248,0.007662952
1688203757709,training,2,Purple Cylinder,Same Shape,2.401444,0.5661609,0.004846156
1688203757709,training,2,Yellow Cylinder,Same Shape,1.675318,0.778827,-0.4363628
1688203757709,training,2,Red Cylinder,Same Shape,1.281893,1.526057,-0.2974324
1688203757709,training,2,Red Cylinder,Same Shape,1.237033,1.356207,0.4276202
1688203757709,training,2,Purple Sphere,Different,2.33422,1.810361,0.2126359
1688203757709,training,2,Yellow Sphere,Different,2.636599,1.1295,-0.5027454
1688203757709,training,2,Red Sphere,Different,2.386402,0.1962495,-1.002417
1688203757709,training,2,Red Pyramids,Different,2.635431,1.894491,-1.226231
1688203757709,training,2,Purple Sphere,Different,2.402976,1.340486,-1.10918
1688203757709,training,2,Red Sphere,Different,2.499036,0.3313083,1.723748
1688203764217,training,3,Yellow Cylinder,Target,1.603948,1.681444,1.036926
1688203764217,training,3,Yellow Pyramids,Same Color,2.446071,0.9563747,1.54781
1688203764217,training,3,Yellow Sphere,Same Color,2.265983,0.9556491,1.04064
1688203764217,training,3,Yellow Cube,Same Color,1.991468,0.8005328,-0.7937883
1688203764217,training,3,Yellow Sphere,Same Color,2.707298,1.334332,0.2049807
1688203764217,training,3,Yellow Cube,Same Color,2.238286,1.907463,0.8043021
1688203764217,training,3,Yellow Pyramids,Same Color,1.674187,1.31897,0.4665384
1688203764217,training,3,Red Cylinder,Same Shape,2.028164,1.493554,-0.0691337
1688203764217,training,3,Blue Cylinder,Same Shape,0.555505,1.364916,-0.23882
1688203764217,training,3,Purple Cylinder,Same Shape,1.815353,1.104376,1.201327
1688203764217,training,3,Purple Cylinder,Same Shape,1.296472,0.7135665,1.249082
1688203764217,training,3,Blue Cylinder,Same Shape,1.205619,1.909104,-0.6270911
1688203764217,training,3,Blue Cylinder,Same Shape,0.8816891,1.168,-0.5860296
1688203764217,training,3,Blue Pyramids,Different,2.127616,1.326146,0.7344981
1688203764217,training,3,Blue Pyramids,Different,2.458214,1.104714,-0.7656587
1688203764217,training,3,Blue Cube,Different,2.604527,2.045047,-0.2915221
1688203764217,training,3,Purple Sphere,Different,2.203198,0.3804289,-0.220414
1688203764217,training,3,Blue Sphere,Different,2.709259,2.204789,-0.9873797
1688203764217,training,3,Purple Pyramids,Different,1.234769,1.386224,-0.2796586
1688203779764,training,4,Blue Pyramids,Target,2.051518,1.392889,-0.4525187
1688203779764,training,4,Blue Cube,Same Color,2.32664,1.090395,0.514344
1688203779764,training,4,Blue Cylinder,Same Color,2.185215,1.625453,0.4274901
1688203779764,training,4,Blue Cube,Same Color,2.390836,0.7201678,1.268088
1688203779764,training,4,Blue Sphere,Same Color,1.301682,1.037567,0.2008755
1688203779764,training,4,Blue Sphere,Same Color,0.7305228,1.458415,0.4610661
1688203779764,training,4,Blue Cylinder,Same Color,1.569036,1.774824,1.275127
1688203779764,training,4,Yellow Pyramids,Same Shape,2.711253,1.57281,0.4338164
1688203779764,training,4,Yellow Pyramids,Same Shape,0.6518704,1.463658,-0.3056024
1688203779764,training,4,Yellow Pyramids,Same Shape,2.541821,0.6126817,-1.301308
1688203779764,training,4,Yellow Pyramids,Same Shape,1.994047,0.774201,0.7682008
1688203779764,training,4,Purple Pyramids,Same Shape,2.325703,2.176049,0.6491991
1688203779764,training,4,Yellow Pyramids,Same Shape,1.599561,1.240396,1.26642
1688203779764,training,4,Red Cube,Different,2.725044,2.270198,-0.2448854
1688203779764,training,4,Red Cube,Different,2.711617,0.9215671,-0.7242285
1688203779764,training,4,Purple Sphere,Different,1.05684,1.787572,-0.2214532
1688203779764,training,4,Yellow Cylinder,Different,1.895854,1.94762,-0.6307184
1688203779764,training,4,Red Cube,Different,2.578151,0.9535248,-0.1393156
1688203779764,training,4,Yellow Sphere,Different,1.703235,0.434254,-0.6045474
1688203821685,training,5,Yellow Cube,Target,2.576746,0.2546719,-0.2156368
1688203821685,training,5,Yellow Sphere,Same Color,2.345498,0.4695046,1.284881
1688203821685,training,5,Yellow Cylinder,Same Color,1.829825,1.327216,1.465311
1688203821685,training,5,Yellow Pyramids,Same Color,2.596261,2.20361,1.251191
1688203821685,training,5,Yellow Pyramids,Same Color,2.642426,1.847917,0.5586613
1688203821685,training,5,Yellow Pyramids,Same Color,1.793245,1.042644,0.3202347
1688203821685,training,5,Yellow Sphere,Same Color,1.530929,1.479301,1.027186
1688203821685,training,5,Red Cube,Same Shape,2.270158,1.747834,-0.4331319
1688203821685,training,5,Blue Cube,Same Shape,2.119123,0.9038699,-0.3534154
1688203821685,training,5,Purple Cube,Same Shape,1.807251,1.260209,-0.5250664
1688203821685,training,5,Purple Cube,Same Shape,2.759834,0.5067762,-1.458778
1688203821685,training,5,Red Cube,Same Shape,2.583195,1.404597,-0.868968
1688203821685,training,5,Purple Cube,Same Shape,2.650236,1.281659,-0.296173
1688203821685,training,5,Blue Cylinder,Different,0.4527135,0.9675573,-0.3158335
1688203821685,training,5,Red Sphere,Different,1.114894,1.639577,-0.2547594
1688203821685,training,5,Red Cylinder,Different,1.967136,1.844158,1.429746
1688203821685,training,5,Red Sphere,Different,0.9432802,1.04984,0.8416419
1688203821685,training,5,Purple Sphere,Different,1.741117,1.612099,-0.1237792
1688203821685,training,5,Purple Cylinder,Different,2.356788,1.257047,1.71632
1688203855370,AV-easy,1,Purple Cube,Target,1.400646,1.221963,-0.1359276
1688203855370,AV-easy,1,Purple Sphere,Same Color,2.442141,1.206353,0.6700403
1688203855370,AV-easy,1,Purple Cylinder,Same Color,2.718145,0.3426405,-0.08207315
1688203855370,AV-easy,1,Purple Pyramids,Same Color,0.8858798,1.16858,0.221796
1688203855370,AV-easy,1,Purple Sphere,Same Color,2.54945,0.9107077,-0.2422803
1688203855370,AV-easy,1,Purple Sphere,Same Color,0.8617476,0.7507692,-0.2261544
1688203855370,AV-easy,1,Purple Cylinder,Same Color,1.628721,1.288848,-0.9448403
1688203855370,AV-easy,1,Yellow Cube,Same Shape,2.174955,1.381973,1.645457
1688203855370,AV-easy,1,Red Cube,Same Shape,2.011633,1.198282,-0.4248666
1688203855370,AV-easy,1,Blue Cube,Same Shape,2.565024,2.180872,-0.8037948
1688203855370,AV-easy,1,Blue Cube,Same Shape,1.527293,0.9600447,1.127218
1688203855370,AV-easy,1,Yellow Cube,Same Shape,1.953938,2.055814,-0.3189912
